event_id,_time,host,user,task_name,task_command,schedule,action,source_process,source_process_id,classification,note
TASK-00317,2026-08-06T10:17:19Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,1310,benign,approved scheduled task
TASK-01147,2026-08-06T10:20:27Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,5361,benign,approved scheduled task
TASK-00181,2026-08-06T10:27:26Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,9368,benign,approved scheduled task
TASK-00519,2026-08-06T10:37:20Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,4881,benign,approved scheduled task
TASK-00586,2026-08-06T10:40:37Z,APP-API-02,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,6937,benign,approved scheduled task
TASK-01159,2026-08-06T10:41:21Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,9253,benign,approved scheduled task
TASK-00965,2026-08-06T10:47:02Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,12314,benign,approved scheduled task
TASK-01040,2026-08-06T10:55:19Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,12221,benign,approved scheduled task
TASK-01098,2026-08-06T10:55:50Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,5358,benign,approved scheduled task
TASK-00059,2026-08-06T11:03:54Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,11364,benign,approved scheduled task
TASK-00196,2026-08-06T11:12:02Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,13840,benign,approved scheduled task
TASK-00665,2026-08-06T11:20:17Z,FILE-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,5130,benign,approved scheduled task
TASK-00228,2026-08-06T11:22:27Z,FILE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,12054,benign,approved scheduled task
TASK-00198,2026-08-06T11:28:35Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,8239,benign,approved scheduled task
TASK-00356,2026-08-06T11:34:13Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,4330,benign,approved scheduled task
TASK-00017,2026-08-06T11:39:37Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,7887,benign,approved scheduled task
TASK-00437,2026-08-06T11:53:54Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,4794,benign,approved scheduled task
TASK-01077,2026-08-06T12:10:46Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,10717,benign,approved scheduled task
TASK-01420,2026-08-06T12:11:03Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,9607,benign,approved scheduled task
TASK-01466,2026-08-06T12:12:20Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,5027,benign,approved scheduled task
TASK-00461,2026-08-06T12:19:23Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,7607,benign,approved scheduled task
TASK-01300,2026-08-06T12:20:04Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,7064,benign,approved scheduled task
TASK-00805,2026-08-06T12:35:47Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,3112,benign,approved scheduled task
TASK-01206,2026-08-06T12:37:05Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,12199,benign,approved scheduled task
TASK-01081,2026-08-06T12:37:56Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,9173,benign,approved scheduled task
TASK-00564,2026-08-06T12:42:19Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,12721,benign,approved scheduled task
TASK-01449,2026-08-06T12:42:29Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,14332,benign,approved scheduled task
TASK-00998,2026-08-06T12:50:04Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,14553,benign,approved scheduled task
TASK-01097,2026-08-06T12:56:32Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,7236,benign,approved scheduled task
TASK-00684,2026-08-06T12:57:22Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,13028,benign,approved scheduled task
TASK-01086,2026-08-06T12:59:26Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,9508,benign,approved scheduled task
TASK-00029,2026-08-06T13:08:23Z,DEPLOY-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,6696,benign,approved scheduled task
TASK-01140,2026-08-06T13:10:58Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,3617,benign,approved scheduled task
TASK-00952,2026-08-06T13:13:01Z,DEPLOY-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,14293,benign,approved scheduled task
TASK-00312,2026-08-06T13:40:46Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,8955,benign,approved scheduled task
TASK-00843,2026-08-06T13:42:38Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,7033,benign,approved scheduled task
TASK-01498,2026-08-06T13:44:57Z,DEPLOY-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,3877,benign,approved scheduled task
TASK-00555,2026-08-06T13:46:04Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,3025,benign,approved scheduled task
TASK-00156,2026-08-06T14:00:56Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,3326,benign,approved scheduled task
TASK-00757,2026-08-06T14:07:40Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,4200,benign,approved scheduled task
TASK-01349,2026-08-06T14:22:54Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,1220,benign,approved scheduled task
TASK-01424,2026-08-06T14:58:58Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,7646,benign,approved scheduled task
TASK-00278,2026-08-06T15:00:45Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,7114,benign,approved scheduled task
TASK-00816,2026-08-06T15:04:35Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,13658,benign,approved scheduled task
TASK-01134,2026-08-06T15:13:43Z,DEPLOY-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,10508,benign,approved scheduled task
TASK-00954,2026-08-06T15:26:44Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,11096,benign,approved scheduled task
TASK-00727,2026-08-06T15:29:24Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,10504,benign,approved scheduled task
TASK-00077,2026-08-06T15:34:14Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,1877,benign,approved scheduled task
TASK-00939,2026-08-06T15:37:12Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,2808,benign,approved scheduled task
TASK-00713,2026-08-06T15:42:57Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,5906,benign,approved scheduled task
TASK-00115,2026-08-06T15:43:14Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,14131,benign,approved scheduled task
TASK-01242,2026-08-06T15:44:21Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,2419,benign,approved scheduled task
TASK-00775,2026-08-06T15:44:29Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,6699,benign,approved scheduled task
TASK-00123,2026-08-06T15:46:18Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,8679,benign,approved scheduled task
TASK-00279,2026-08-06T15:51:13Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,5131,benign,approved scheduled task
TASK-00026,2026-08-06T16:00:30Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,13029,benign,approved scheduled task
TASK-00005,2026-08-06T16:07:19Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,4746,benign,approved scheduled task
TASK-00326,2026-08-06T16:15:24Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,10913,benign,approved scheduled task
TASK-00121,2026-08-06T16:26:27Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,6308,benign,approved scheduled task
TASK-01261,2026-08-06T16:29:47Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,7608,benign,approved scheduled task
TASK-00482,2026-08-06T16:41:40Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,13015,benign,approved scheduled task
TASK-00182,2026-08-06T16:48:38Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,3016,benign,approved scheduled task
TASK-00194,2026-08-06T17:02:10Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,4609,benign,approved scheduled task
TASK-00333,2026-08-06T17:02:32Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,3496,benign,approved scheduled task
TASK-00754,2026-08-06T17:12:19Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,3559,benign,approved scheduled task
TASK-00069,2026-08-06T17:14:53Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,10128,benign,approved scheduled task
TASK-00406,2026-08-06T17:19:23Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,6537,benign,approved scheduled task
TASK-00099,2026-08-06T17:19:32Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,14065,benign,approved scheduled task
TASK-00016,2026-08-06T17:26:49Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,12329,benign,approved scheduled task
TASK-01309,2026-08-06T17:36:07Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,3656,benign,approved scheduled task
TASK-00088,2026-08-06T17:38:08Z,FILE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,2172,benign,approved scheduled task
TASK-00640,2026-08-06T17:51:16Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,8274,benign,approved scheduled task
TASK-00594,2026-08-06T17:55:13Z,APP-API-02,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,2855,benign,approved scheduled task
TASK-01316,2026-08-06T17:57:40Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,8805,benign,approved scheduled task
TASK-00723,2026-08-06T18:01:58Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,10118,benign,approved scheduled task
TASK-00033,2026-08-06T18:04:00Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,12310,benign,approved scheduled task
TASK-00118,2026-08-06T18:13:05Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,13679,benign,approved scheduled task
TASK-00881,2026-08-06T18:26:45Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,4103,benign,approved scheduled task
TASK-00271,2026-08-06T18:27:00Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,12722,benign,approved scheduled task
TASK-00032,2026-08-06T18:39:22Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,11118,benign,approved scheduled task
TASK-00056,2026-08-06T18:42:58Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,7242,benign,approved scheduled task
TASK-01272,2026-08-06T18:45:36Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,12875,benign,approved scheduled task
TASK-00113,2026-08-06T18:52:41Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,10909,benign,approved scheduled task
TASK-01171,2026-08-06T19:10:56Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,2696,benign,approved scheduled task
TASK-00582,2026-08-06T19:14:43Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,4379,benign,approved scheduled task
TASK-01478,2026-08-06T19:14:54Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,9910,benign,approved scheduled task
TASK-00700,2026-08-06T19:29:14Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,14608,benign,approved scheduled task
TASK-01358,2026-08-06T19:31:37Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,7960,benign,approved scheduled task
TASK-00766,2026-08-06T19:38:34Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,11440,benign,approved scheduled task
TASK-00476,2026-08-06T19:42:49Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,12363,benign,approved scheduled task
TASK-00739,2026-08-06T19:43:47Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,13683,benign,approved scheduled task
TASK-00110,2026-08-06T19:47:17Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,9589,benign,approved scheduled task
TASK-00133,2026-08-06T19:50:51Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,12413,benign,approved scheduled task
TASK-00423,2026-08-06T19:53:09Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,13010,benign,approved scheduled task
TASK-00236,2026-08-06T19:53:59Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,8179,benign,approved scheduled task
TASK-00132,2026-08-06T19:54:15Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,2362,benign,approved scheduled task
TASK-01454,2026-08-06T19:59:29Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,8926,benign,approved scheduled task
TASK-00667,2026-08-06T20:09:40Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,7669,benign,approved scheduled task
TASK-00814,2026-08-06T20:09:43Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,1680,benign,approved scheduled task
TASK-01089,2026-08-06T20:20:45Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,2839,benign,approved scheduled task
TASK-01337,2026-08-06T20:25:37Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,8150,benign,approved scheduled task
TASK-00669,2026-08-06T20:27:40Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,3805,benign,approved scheduled task
TASK-01010,2026-08-06T20:47:04Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,3028,benign,approved scheduled task
TASK-01029,2026-08-06T20:58:23Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,1642,benign,approved scheduled task
TASK-01320,2026-08-06T21:02:00Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,3790,benign,approved scheduled task
TASK-01371,2026-08-06T21:04:04Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,1532,benign,approved scheduled task
TASK-01141,2026-08-06T21:06:07Z,FILE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,7670,benign,approved scheduled task
TASK-00383,2026-08-06T21:22:54Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,12340,benign,approved scheduled task
TASK-00189,2026-08-06T21:23:25Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,2209,benign,approved scheduled task
TASK-00844,2026-08-06T21:25:34Z,DEPLOY-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,8590,benign,approved scheduled task
TASK-01372,2026-08-06T21:31:25Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,7786,benign,approved scheduled task
TASK-00086,2026-08-06T21:31:43Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,12060,benign,approved scheduled task
TASK-00691,2026-08-06T21:32:55Z,DEPLOY-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,1358,benign,approved scheduled task
TASK-00158,2026-08-06T21:34:39Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,12537,benign,approved scheduled task
TASK-00825,2026-08-06T21:41:49Z,APP-API-02,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,12794,benign,approved scheduled task
TASK-00537,2026-08-06T21:46:20Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,8358,benign,approved scheduled task
TASK-00100,2026-08-06T21:46:58Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,10935,benign,approved scheduled task
TASK-01174,2026-08-06T21:51:55Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,5430,benign,approved scheduled task
TASK-00895,2026-08-06T21:52:53Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,1865,benign,approved scheduled task
TASK-00840,2026-08-06T22:05:07Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,1691,benign,approved scheduled task
TASK-00518,2026-08-06T22:05:51Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,5941,benign,approved scheduled task
TASK-00042,2026-08-06T22:15:04Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,4836,benign,approved scheduled task
TASK-00464,2026-08-06T22:16:56Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,12258,benign,approved scheduled task
TASK-00426,2026-08-06T22:19:29Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,5908,benign,approved scheduled task
