detection_id,_time,severity,title,host,user,process_name,reason,expected_decision,note
ATD-005-00949,2026-08-06T14:47:48Z,low,New Service Review,DEPLOY-01,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01114,2026-08-06T14:51:24Z,medium,PowerShell Review,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01031,2026-08-06T14:54:49Z,medium,Rare Domain Review,ADMIN-WS-07,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00274,2026-08-06T15:03:19Z,low,Rare Domain Review,APP-API-02,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00688,2026-08-06T15:07:12Z,low,New Service Review,APP-API-02,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00264,2026-08-06T15:23:40Z,low,Rare Domain Review,APP-API-02,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00258,2026-08-06T15:29:59Z,medium,New Service Review,APP-API-02,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00563,2026-08-06T15:32:27Z,low,Failed WinRM Review,ADMIN-WS-11,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00562,2026-08-06T15:35:41Z,medium,Failed WinRM Review,ADMIN-WS-07,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01099,2026-08-06T15:36:59Z,low,Failed WinRM Review,ADMIN-WS-07,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00486,2026-08-06T15:37:07Z,low,Failed WinRM Review,APP-API-02,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00358,2026-08-06T15:39:47Z,medium,PowerShell Review,ADMIN-WS-07,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00975,2026-08-06T15:55:24Z,low,New Service Review,APP-API-02,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00514,2026-08-06T15:56:31Z,medium,Failed WinRM Review,WEB-EDGE-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00879,2026-08-06T16:14:15Z,low,Failed WinRM Review,APP-API-02,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01283,2026-08-06T16:17:02Z,medium,Rare Domain Review,DEPLOY-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00066,2026-08-06T16:20:01Z,low,Rare Domain Review,DEPLOY-01,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00181,2026-08-06T16:20:49Z,medium,PowerShell Review,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00632,2026-08-06T16:23:38Z,medium,New Service Review,DEPLOY-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01454,2026-08-06T16:27:03Z,medium,PowerShell Review,APP-API-02,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00706,2026-08-06T16:28:56Z,medium,PowerShell Review,ADMIN-WS-07,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00981,2026-08-06T16:30:30Z,medium,PowerShell Review,WEB-EDGE-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00237,2026-08-06T16:43:58Z,low,Failed WinRM Review,APP-API-02,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00268,2026-08-06T17:07:38Z,medium,Rare Domain Review,VULN-SCAN-01,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00971,2026-08-06T17:15:10Z,low,PowerShell Review,FILE-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01488,2026-08-06T17:18:04Z,medium,New Service Review,APP-API-02,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01287,2026-08-06T17:18:35Z,medium,Failed WinRM Review,VULN-SCAN-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00824,2026-08-06T17:24:48Z,low,New Service Review,VULN-SCAN-01,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01123,2026-08-06T17:25:59Z,medium,PowerShell Review,VULN-SCAN-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00110,2026-08-06T17:29:10Z,low,New Service Review,VULN-SCAN-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00890,2026-08-06T17:31:30Z,low,Rare Domain Review,VULN-SCAN-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01384,2026-08-06T17:38:57Z,medium,New Service Review,ADMIN-WS-11,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00856,2026-08-06T17:49:17Z,low,Rare Domain Review,ADMIN-WS-11,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00261,2026-08-06T17:55:56Z,low,New Service Review,ADMIN-WS-07,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01142,2026-08-06T17:59:01Z,medium,Rare Domain Review,FILE-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00420,2026-08-06T18:14:35Z,medium,New Service Review,APP-API-02,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01064,2026-08-06T18:16:34Z,low,Rare Domain Review,ADMIN-WS-07,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00780,2026-08-06T18:20:30Z,low,Rare Domain Review,WEB-EDGE-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00287,2026-08-06T18:24:31Z,medium,New Service Review,FILE-01,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00370,2026-08-06T18:27:22Z,low,Rare Domain Review,DEPLOY-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00930,2026-08-06T18:32:22Z,low,New Service Review,ADMIN-WS-07,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00758,2026-08-06T18:40:03Z,low,Failed WinRM Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01494,2026-08-06T18:40:31Z,medium,PowerShell Review,ADMIN-WS-07,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00633,2026-08-06T18:42:37Z,low,Failed WinRM Review,APP-API-02,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00212,2026-08-06T18:56:52Z,medium,Failed WinRM Review,APP-API-02,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01300,2026-08-06T19:09:07Z,medium,Failed WinRM Review,ADMIN-WS-11,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00340,2026-08-06T19:12:57Z,low,Failed WinRM Review,APP-API-02,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01424,2026-08-06T19:17:08Z,low,Failed WinRM Review,ADMIN-WS-07,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00768,2026-08-06T19:17:37Z,low,Rare Domain Review,VULN-SCAN-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00430,2026-08-06T19:32:23Z,medium,New Service Review,WEB-EDGE-01,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00729,2026-08-06T19:45:30Z,low,Rare Domain Review,APP-API-02,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01440,2026-08-06T19:52:33Z,medium,PowerShell Review,ADMIN-WS-11,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00802,2026-08-06T20:23:33Z,medium,Failed WinRM Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00032,2026-08-06T20:49:57Z,low,Rare Domain Review,APP-API-02,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00224,2026-08-06T20:55:21Z,medium,PowerShell Review,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00124,2026-08-06T20:59:16Z,medium,Rare Domain Review,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00060,2026-08-06T21:03:44Z,medium,PowerShell Review,DEPLOY-01,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00457,2026-08-06T21:18:17Z,medium,Rare Domain Review,FILE-01,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00972,2026-08-06T21:37:35Z,medium,PowerShell Review,ADMIN-WS-07,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00493,2026-08-06T21:40:12Z,low,Rare Domain Review,ADMIN-WS-07,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00190,2026-08-06T21:57:26Z,medium,New Service Review,ADMIN-WS-11,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01199,2026-08-06T22:12:28Z,medium,PowerShell Review,FILE-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01269,2026-08-06T22:16:02Z,low,PowerShell Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01282,2026-08-06T22:17:41Z,medium,Rare Domain Review,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00873,2026-08-06T22:21:37Z,low,Failed WinRM Review,WEB-EDGE-01,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00550,2026-08-06T22:21:59Z,low,PowerShell Review,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00372,2026-08-06T22:35:44Z,medium,Rare Domain Review,ADMIN-WS-07,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00245,2026-08-06T22:37:12Z,medium,PowerShell Review,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00809,2026-08-06T22:47:11Z,low,New Service Review,ADMIN-WS-07,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00285,2026-08-06T22:53:19Z,low,PowerShell Review,APP-API-02,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00476,2026-08-06T22:55:10Z,low,PowerShell Review,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00956,2026-08-06T23:07:30Z,medium,PowerShell Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01016,2026-08-06T23:11:51Z,low,Failed WinRM Review,DEPLOY-01,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00696,2026-08-06T23:17:00Z,medium,Failed WinRM Review,WEB-EDGE-01,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00438,2026-08-06T23:34:21Z,medium,Failed WinRM Review,FILE-01,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00557,2026-08-06T23:36:06Z,medium,New Service Review,VULN-SCAN-01,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01400,2026-08-06T23:37:51Z,low,Rare Domain Review,ADMIN-WS-07,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01500,2026-08-06T23:40:08Z,low,PowerShell Review,VULN-SCAN-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00158,2026-08-06T23:47:44Z,low,Rare Domain Review,FILE-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01412,2026-08-06T23:48:30Z,medium,PowerShell Review,VULN-SCAN-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00231,2026-08-06T23:48:51Z,low,PowerShell Review,DEPLOY-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01224,2026-08-06T23:53:57Z,medium,New Service Review,VULN-SCAN-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00811,2026-08-07T00:01:10Z,low,PowerShell Review,ADMIN-WS-07,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01197,2026-08-07T00:13:28Z,low,Rare Domain Review,ADMIN-WS-07,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00944,2026-08-07T00:16:26Z,medium,PowerShell Review,APP-API-02,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00997,2026-08-07T00:27:10Z,medium,New Service Review,VULN-SCAN-01,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00988,2026-08-07T00:43:44Z,medium,PowerShell Review,ADMIN-WS-07,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00272,2026-08-07T00:58:46Z,medium,Rare Domain Review,FILE-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00259,2026-08-07T01:13:55Z,medium,Failed WinRM Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01433,2026-08-07T01:16:55Z,medium,Rare Domain Review,FILE-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01243,2026-08-07T01:23:31Z,medium,PowerShell Review,ADMIN-WS-11,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01134,2026-08-07T01:23:37Z,medium,Failed WinRM Review,FILE-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00073,2026-08-07T01:34:20Z,medium,Failed WinRM Review,WEB-EDGE-01,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00675,2026-08-07T01:54:24Z,low,New Service Review,VULN-SCAN-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01464,2026-08-07T02:14:17Z,medium,New Service Review,APP-API-02,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00013,2026-08-07T02:26:19Z,medium,New Service Review,VULN-SCAN-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01314,2026-08-07T02:31:36Z,medium,PowerShell Review,ADMIN-WS-11,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01489,2026-08-07T02:32:23Z,medium,New Service Review,VULN-SCAN-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
