detection_id,_time,severity,title,host,user,expected_decision,note
ATD-006-01217,2026-08-16T03:03:17Z,medium,PowerShell Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01430,2026-08-16T03:12:25Z,medium,Failed Remote Auth Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-00320,2026-08-16T03:17:17Z,medium,PowerShell Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-01393,2026-08-16T03:27:22Z,low,Failed Remote Auth Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-00163,2026-08-16T03:35:10Z,medium,New File Review,FILE-02,ACME\mrivera,context,background detection
ATD-006-01142,2026-08-16T03:40:52Z,medium,PowerShell Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01024,2026-08-16T03:42:20Z,medium,PowerShell Review,APP-API-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00371,2026-08-16T03:47:40Z,medium,Failed Remote Auth Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01464,2026-08-16T03:48:47Z,medium,Failed Remote Auth Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-006-00932,2026-08-16T03:50:00Z,medium,Failed Remote Auth Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-01504,2026-08-16T03:52:44Z,medium,Failed Remote Auth Review,FIN-WS-14,ACME\svc_deploy,context,background detection
ATD-006-00601,2026-08-16T04:12:39Z,low,New File Review,FIN-WS-14,ACME\svc_deploy,context,background detection
ATD-006-00818,2026-08-16T04:12:49Z,medium,Failed Remote Auth Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-01204,2026-08-16T04:13:30Z,medium,PowerShell Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01138,2026-08-16T04:36:18Z,medium,New File Review,APP-API-03,ACME\mrivera,context,background detection
ATD-006-00348,2026-08-16T04:36:39Z,low,PowerShell Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-01074,2026-08-16T04:46:41Z,low,New File Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-00114,2026-08-16T04:55:08Z,low,Failed Remote Auth Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-00442,2026-08-16T05:01:23Z,low,PowerShell Review,FILE-02,ACME\mrivera,context,background detection
ATD-006-00889,2026-08-16T05:10:04Z,medium,Failed Remote Auth Review,FILE-02,ACME\svc_backup,context,background detection
ATD-006-00872,2026-08-16T05:10:13Z,low,Failed Remote Auth Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00803,2026-08-16T05:14:31Z,medium,PowerShell Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-01390,2026-08-16T05:23:45Z,low,New File Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01148,2026-08-16T05:25:58Z,low,New File Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-00810,2026-08-16T05:27:40Z,medium,Failed Remote Auth Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-00427,2026-08-16T05:48:05Z,low,PowerShell Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-00871,2026-08-16T05:48:07Z,medium,PowerShell Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-00619,2026-08-16T05:54:20Z,medium,New File Review,DEPLOY-01,ACME\svc_deploy,context,background detection
ATD-006-00400,2026-08-16T06:03:55Z,low,Failed Remote Auth Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00495,2026-08-16T06:05:13Z,low,Failed Remote Auth Review,FIN-WS-14,ACME\svc_deploy,context,background detection
ATD-006-00954,2026-08-16T06:12:55Z,medium,PowerShell Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-00799,2026-08-16T06:13:15Z,low,New File Review,APP-API-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01286,2026-08-16T06:17:51Z,medium,PowerShell Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-01256,2026-08-16T06:18:03Z,low,Failed Remote Auth Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00031,2026-08-16T06:20:07Z,medium,PowerShell Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-00462,2026-08-16T06:31:37Z,medium,New File Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-00652,2026-08-16T06:37:45Z,medium,PowerShell Review,DEPLOY-01,ACME\svc_deploy,context,background detection
ATD-006-00167,2026-08-16T07:04:56Z,low,New File Review,APP-API-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00298,2026-08-16T07:10:28Z,low,New File Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00052,2026-08-16T07:11:36Z,medium,Failed Remote Auth Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-01302,2026-08-16T07:13:35Z,low,PowerShell Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00350,2026-08-16T07:17:48Z,low,PowerShell Review,APP-API-03,ACME\jsmith,context,background detection
ATD-006-00133,2026-08-16T07:18:12Z,medium,New File Review,DEPLOY-01,ACME\svc_deploy,context,background detection
ATD-006-01080,2026-08-16T07:36:34Z,medium,PowerShell Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-00603,2026-08-16T07:42:11Z,medium,Failed Remote Auth Review,APP-API-03,ACME\mrivera,context,background detection
ATD-006-00098,2026-08-16T07:45:33Z,low,New File Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-006-00842,2026-08-16T07:49:05Z,medium,PowerShell Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-00805,2026-08-16T07:54:35Z,low,PowerShell Review,DEPLOY-01,ACME\mrivera,context,background detection
ATD-006-00773,2026-08-16T07:54:53Z,low,PowerShell Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00826,2026-08-16T08:08:12Z,low,New File Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-006-00094,2026-08-16T08:10:06Z,medium,New File Review,FILE-02,ACME\svc_backup,context,background detection
ATD-006-01413,2026-08-16T08:11:57Z,low,Failed Remote Auth Review,APP-API-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00945,2026-08-16T08:15:22Z,medium,PowerShell Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-01388,2026-08-16T08:15:32Z,low,PowerShell Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01312,2026-08-16T08:16:02Z,medium,New File Review,APP-API-03,ACME\mrivera,context,background detection
ATD-006-00861,2026-08-16T08:27:24Z,low,New File Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01189,2026-08-16T08:32:28Z,low,PowerShell Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-00605,2026-08-16T08:38:51Z,medium,New File Review,APP-API-03,ACME\mrivera,context,background detection
ATD-006-00454,2026-08-16T08:40:55Z,low,New File Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00989,2026-08-16T08:42:08Z,low,New File Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-00407,2026-08-16T08:49:42Z,low,Failed Remote Auth Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-01481,2026-08-16T08:59:42Z,low,PowerShell Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00789,2026-08-16T09:20:07Z,medium,PowerShell Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-00471,2026-08-16T09:20:15Z,medium,PowerShell Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00367,2026-08-16T09:21:10Z,medium,Failed Remote Auth Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-00327,2026-08-16T09:23:16Z,low,PowerShell Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-01484,2026-08-16T09:23:27Z,medium,Failed Remote Auth Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-00929,2026-08-16T09:31:06Z,medium,New File Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-01061,2026-08-16T09:42:49Z,medium,PowerShell Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-00830,2026-08-16T09:49:35Z,medium,New File Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00716,2026-08-16T10:03:53Z,low,Failed Remote Auth Review,APP-API-03,ACME\jsmith,context,background detection
ATD-006-00030,2026-08-16T10:04:11Z,low,Failed Remote Auth Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-00864,2026-08-16T10:11:54Z,medium,New File Review,FILE-02,ACME\svc_backup,context,background detection
ATD-006-00573,2026-08-16T10:14:05Z,medium,Failed Remote Auth Review,APP-API-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00730,2026-08-16T10:17:14Z,medium,Failed Remote Auth Review,FILE-02,ACME\mrivera,context,background detection
ATD-006-01458,2026-08-16T10:25:26Z,low,PowerShell Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01117,2026-08-16T10:32:33Z,low,Failed Remote Auth Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-01463,2026-08-16T11:11:54Z,low,New File Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-00097,2026-08-16T11:13:48Z,low,Failed Remote Auth Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-01494,2026-08-16T11:26:02Z,low,PowerShell Review,DEPLOY-01,ACME\mrivera,context,background detection
ATD-006-00294,2026-08-16T11:27:22Z,low,New File Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00607,2026-08-16T11:44:46Z,medium,New File Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-00597,2026-08-16T11:49:32Z,low,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-00946,2026-08-16T12:00:04Z,low,Failed Remote Auth Review,APP-API-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01230,2026-08-16T12:01:26Z,medium,Failed Remote Auth Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-00388,2026-08-16T12:03:58Z,low,PowerShell Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-006-01319,2026-08-16T12:11:12Z,low,PowerShell Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-00274,2026-08-16T12:16:14Z,medium,Failed Remote Auth Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-01244,2026-08-16T12:18:25Z,medium,PowerShell Review,APP-API-03,ACME\jsmith,context,background detection
ATD-006-00353,2026-08-16T12:25:42Z,medium,PowerShell Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01228,2026-08-16T12:28:18Z,medium,Failed Remote Auth Review,DEPLOY-01,ACME\mrivera,context,background detection
ATD-006-00887,2026-08-16T12:28:46Z,medium,New File Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00977,2026-08-16T12:32:12Z,medium,New File Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-01290,2026-08-16T13:01:14Z,medium,PowerShell Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-00616,2026-08-16T13:10:27Z,low,Failed Remote Auth Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-00507,2026-08-16T13:11:51Z,medium,New File Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00936,2026-08-16T13:14:57Z,low,Failed Remote Auth Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00548,2026-08-16T13:16:51Z,medium,New File Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-01475,2026-08-16T13:23:46Z,low,New File Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-01020,2026-08-16T13:24:23Z,low,PowerShell Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01119,2026-08-16T13:34:01Z,medium,New File Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-00725,2026-08-16T13:43:15Z,low,PowerShell Review,APP-API-03,ACME\jsmith,context,background detection
ATD-006-01090,2026-08-16T13:45:08Z,medium,Failed Remote Auth Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-00102,2026-08-16T13:45:42Z,medium,Failed Remote Auth Review,DEPLOY-01,ACME\svc_deploy,context,background detection
ATD-006-01089,2026-08-16T13:46:10Z,low,Failed Remote Auth Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-01449,2026-08-16T13:55:26Z,medium,New File Review,FILE-02,ACME\svc_backup,context,background detection
ATD-006-00966,2026-08-16T14:07:49Z,low,Failed Remote Auth Review,FILE-02,ACME\mrivera,context,background detection
ATD-006-00475,2026-08-16T14:09:33Z,low,New File Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-01039,2026-08-16T14:20:11Z,low,Failed Remote Auth Review,FILE-02,ACME\mrivera,context,background detection
ATD-006-01176,2026-08-16T14:27:47Z,low,PowerShell Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-01001,2026-08-16T14:33:02Z,medium,New File Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-01129,2026-08-16T14:37:48Z,low,New File Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-006-00230,2026-08-16T14:41:22Z,low,PowerShell Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01069,2026-08-16T14:41:25Z,medium,New File Review,APP-API-03,ACME\mrivera,context,background detection
ATD-006-00059,2026-08-16T15:06:45Z,low,Failed Remote Auth Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-01370,2026-08-16T15:08:04Z,medium,Failed Remote Auth Review,FILE-02,ACME\svc_backup,context,background detection
ATD-006-00293,2026-08-16T15:12:29Z,low,PowerShell Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-01440,2026-08-16T15:20:08Z,medium,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-00503,2026-08-16T15:27:35Z,low,Failed Remote Auth Review,FILE-02,ACME\mrivera,context,background detection
ATD-006-00011,2026-08-16T15:27:42Z,low,PowerShell Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00544,2026-08-16T15:34:17Z,low,PowerShell Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-01257,2026-08-16T15:34:27Z,medium,Failed Remote Auth Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-00844,2026-08-16T15:39:54Z,medium,Failed Remote Auth Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00271,2026-08-16T15:50:18Z,medium,Failed Remote Auth Review,APP-API-03,ACME\jsmith,context,background detection
ATD-006-00592,2026-08-16T15:52:33Z,low,Failed Remote Auth Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01203,2026-08-16T15:57:26Z,low,PowerShell Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00198,2026-08-16T15:58:41Z,medium,Failed Remote Auth Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-01165,2026-08-16T16:02:28Z,low,Failed Remote Auth Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00138,2026-08-16T16:04:23Z,low,PowerShell Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-00641,2026-08-16T16:19:21Z,medium,Failed Remote Auth Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00613,2026-08-16T16:21:22Z,low,PowerShell Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-00186,2026-08-16T16:23:07Z,medium,New File Review,APP-API-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00784,2026-08-16T16:28:25Z,medium,PowerShell Review,APP-API-03,ACME\jsmith,context,background detection
ATD-006-00401,2026-08-16T16:30:02Z,medium,PowerShell Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-00868,2026-08-16T16:36:00Z,medium,Failed Remote Auth Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-00195,2026-08-16T16:40:31Z,medium,Failed Remote Auth Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01497,2026-08-16T16:42:22Z,low,Failed Remote Auth Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-01318,2026-08-16T16:47:04Z,low,PowerShell Review,FILE-02,ACME\mrivera,context,background detection
ATD-006-00082,2026-08-16T16:47:43Z,medium,PowerShell Review,APP-API-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00192,2026-08-16T16:59:24Z,medium,PowerShell Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-01009,2026-08-16T17:05:11Z,low,New File Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-00204,2026-08-16T17:22:23Z,medium,New File Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-00378,2026-08-16T17:24:56Z,medium,PowerShell Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-00668,2026-08-16T17:25:05Z,low,PowerShell Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00733,2026-08-16T17:28:16Z,medium,PowerShell Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00537,2026-08-16T17:29:44Z,medium,PowerShell Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-01104,2026-08-16T17:35:27Z,low,PowerShell Review,FILE-02,ACME\mrivera,context,background detection
ATD-006-00297,2026-08-16T17:39:48Z,low,PowerShell Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-00890,2026-08-16T17:42:04Z,medium,New File Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-01311,2026-08-16T17:43:27Z,low,New File Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01110,2026-08-16T17:50:40Z,medium,Failed Remote Auth Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01439,2026-08-16T17:51:36Z,medium,New File Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-00560,2026-08-16T17:57:02Z,low,Failed Remote Auth Review,DEPLOY-01,ACME\svc_deploy,context,background detection
ATD-006-00057,2026-08-16T18:02:01Z,low,PowerShell Review,DEPLOY-01,ACME\svc_deploy,context,background detection
ATD-006-00728,2026-08-16T18:08:47Z,low,New File Review,FILE-02,ACME\mrivera,context,background detection
ATD-006-00971,2026-08-16T18:14:00Z,low,New File Review,FILE-02,ACME\mrivera,context,background detection
ATD-006-00399,2026-08-16T18:20:06Z,low,New File Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-00211,2026-08-16T18:29:09Z,low,New File Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-00238,2026-08-16T18:32:53Z,low,Failed Remote Auth Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-01023,2026-08-16T18:39:36Z,medium,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-00600,2026-08-16T18:52:35Z,medium,Failed Remote Auth Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-00662,2026-08-16T18:59:43Z,low,PowerShell Review,DEPLOY-01,ACME\svc_deploy,context,background detection
ATD-006-00377,2026-08-16T19:02:35Z,medium,Failed Remote Auth Review,FILE-02,ACME\mrivera,context,background detection
ATD-006-01103,2026-08-16T19:12:24Z,medium,PowerShell Review,FIN-WS-14,ACME\svc_deploy,context,background detection
ATD-006-01154,2026-08-16T19:17:36Z,medium,Failed Remote Auth Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-00411,2026-08-16T19:18:54Z,low,New File Review,APP-API-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00859,2026-08-16T19:26:02Z,medium,Failed Remote Auth Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-01087,2026-08-16T19:31:03Z,low,PowerShell Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-01046,2026-08-16T19:44:06Z,medium,Failed Remote Auth Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-006-00312,2026-08-16T19:48:42Z,medium,New File Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-01467,2026-08-16T19:52:47Z,medium,PowerShell Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00884,2026-08-16T19:54:34Z,low,Failed Remote Auth Review,APP-API-03,ACME\jsmith,context,background detection
ATD-006-01192,2026-08-16T20:05:47Z,medium,New File Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-00519,2026-08-16T20:06:34Z,medium,PowerShell Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00182,2026-08-16T20:13:32Z,low,Failed Remote Auth Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-00323,2026-08-16T20:15:57Z,medium,Failed Remote Auth Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-00384,2026-08-16T20:36:03Z,medium,PowerShell Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-00464,2026-08-16T20:41:15Z,medium,Failed Remote Auth Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01160,2026-08-16T20:41:21Z,medium,New File Review,APP-API-03,ACME\jsmith,context,background detection
ATD-006-00982,2026-08-16T20:41:32Z,low,PowerShell Review,DEPLOY-01,ACME\mrivera,context,background detection
ATD-006-00023,2026-08-16T20:48:52Z,medium,Failed Remote Auth Review,DEPLOY-01,ACME\svc_deploy,context,background detection
ATD-006-00683,2026-08-16T20:49:27Z,medium,Failed Remote Auth Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-006-00474,2026-08-16T21:31:01Z,medium,Failed Remote Auth Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00622,2026-08-16T21:33:42Z,medium,PowerShell Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00374,2026-08-16T21:53:31Z,medium,New File Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-00416,2026-08-16T22:13:26Z,low,PowerShell Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-01326,2026-08-16T22:14:20Z,low,New File Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-01461,2026-08-16T22:19:27Z,low,Failed Remote Auth Review,FILE-02,ACME\svc_backup,context,background detection
ATD-006-01347,2026-08-16T22:21:58Z,medium,New File Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-00984,2026-08-16T22:23:19Z,low,Failed Remote Auth Review,APP-API-03,ACME\jsmith,context,background detection
ATD-006-00372,2026-08-16T22:27:43Z,low,Failed Remote Auth Review,FIN-WS-14,ACME\svc_deploy,context,background detection
ATD-006-00505,2026-08-16T22:29:26Z,low,New File Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00213,2026-08-16T22:33:30Z,low,Failed Remote Auth Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00767,2026-08-16T22:40:07Z,low,PowerShell Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-01067,2026-08-16T22:44:13Z,medium,New File Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-00825,2026-08-16T22:53:14Z,low,PowerShell Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-006-00775,2026-08-16T23:01:14Z,low,New File Review,FILE-02,ACME\mrivera,context,background detection
ATD-006-00908,2026-08-16T23:04:53Z,low,New File Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-00944,2026-08-16T23:10:44Z,low,Failed Remote Auth Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-01248,2026-08-16T23:17:18Z,medium,PowerShell Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-00705,2026-08-16T23:17:50Z,low,PowerShell Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00356,2026-08-16T23:33:19Z,medium,Failed Remote Auth Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-00612,2026-08-16T23:38:01Z,medium,Failed Remote Auth Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-00669,2026-08-16T23:39:15Z,low,New File Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-006-00882,2026-08-16T23:50:15Z,low,PowerShell Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-00745,2026-08-16T23:50:27Z,medium,PowerShell Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-00639,2026-08-17T00:05:07Z,medium,New File Review,JUMP-01,ACME\jsmith,context,background detection
ATD-006-00117,2026-08-17T00:16:34Z,low,Failed Remote Auth Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-00032,2026-08-17T00:21:59Z,low,PowerShell Review,FILE-02,ACME\svc_backup,context,background detection
ATD-006-00870,2026-08-17T01:10:16Z,low,PowerShell Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-01382,2026-08-17T01:16:07Z,medium,Failed Remote Auth Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-01432,2026-08-17T01:51:07Z,low,PowerShell Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-00084,2026-08-17T01:51:34Z,medium,Failed Remote Auth Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-00948,2026-08-17T02:14:25Z,medium,PowerShell Review,APP-API-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00715,2026-08-17T02:16:35Z,medium,New File Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-00593,2026-08-17T02:23:06Z,low,New File Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-00917,2026-08-17T02:35:31Z,low,PowerShell Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-00991,2026-08-17T02:37:36Z,medium,PowerShell Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01386,2026-08-17T02:39:59Z,medium,PowerShell Review,APP-API-03,ACME\jsmith,context,background detection
ATD-006-00777,2026-08-17T02:40:05Z,medium,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-01436,2026-08-17T02:40:19Z,low,Failed Remote Auth Review,JUMP-01,ACME\jsmith,context,background detection
ATD-006-00951,2026-08-17T02:44:01Z,low,New File Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01242,2026-08-17T02:46:36Z,medium,New File Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-01418,2026-08-17T02:50:20Z,medium,Failed Remote Auth Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-00863,2026-08-17T03:01:50Z,low,New File Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-00170,2026-08-17T03:16:45Z,medium,New File Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-00429,2026-08-17T03:22:46Z,low,Failed Remote Auth Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01266,2026-08-17T03:23:03Z,low,PowerShell Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-00154,2026-08-17T03:24:34Z,low,New File Review,FILE-02,ACME\mrivera,context,background detection
ATD-006-00268,2026-08-17T03:34:35Z,medium,PowerShell Review,APP-API-03,ACME\mrivera,context,background detection
ATD-006-00614,2026-08-17T03:35:03Z,low,Failed Remote Auth Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-01434,2026-08-17T03:37:53Z,medium,PowerShell Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00231,2026-08-17T03:41:43Z,low,Failed Remote Auth Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-00146,2026-08-17T03:48:03Z,low,PowerShell Review,APP-API-02,ACME\mrivera,context,background detection
